Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5
dvdtmax-vmax-vrest-max_dv-camax,0.75,0.5625,0.875,0.927272727,0.857142857,0.9375,1,0.285714286,1,0.636363636,1,0.833333333,2.749995188,142858.1381,5.99997,1.57E-06,0.714286,1.20E-06,0.714285714,0.444444444,0.8,0.209958818,0.957345972,0.9,1.088708328,39.91194471,-79.90286763,77.09350848,85.34616917,57.71109257,-70.87629673
dvdtmax-vrest-carest-CaTD50-CaTD90,0.875,0.4375,0.75,0.963636364,0.825396825,0.916666667,1,0.142857143,1,0.818181818,1,0.666666667,5.49997525,142858.1328,2.999994,1.22E-06,0.857143,1.50E-06,0.833333333,0.25,0.666666667,0.23842602,0.943127962,0.9,-20.02273169,15.14147928,15.7483346,187.5451137,72.79971435,-54.18832289,312.7316184
vmax-vrest-APD50-CaTD50-CaTD90,0.875,0.5,0.8125,0.981818182,0.857142857,0.916666667,1,0.285714286,1,0.818181818,1,0.75,5.49997525,285715.1857,3.999988,1.22E-06,0.714286,1.33E-06,0.833333333,0.444444444,0.727272727,0.201490238,0.952606635,0.9,-35.02331467,38.06705462,8.155343725,217.2030979,86.53525006,-22.24973496,210.1903807
vrest-APD50-APD90-carest-CaTD50,0.875,0.5,0.8125,0.945454545,0.80952381,0.916666667,1,0.285714286,1,0.818181818,1,0.75,5.49997525,285715.0386,3.999988,1.22E-06,0.714286,1.33E-06,0.833333333,0.444444444,0.727272727,0.229323604,0.928909953,0.9,-21.43426966,49.4720646,125.6526614,22.29004602,52.42245378,20.2665531,92.98331614
vmax-vrest-APD90-camax-CaTD50,0.8125,0.5,0.8125,0.963636364,0.904761905,0.9375,1,0.428571429,1,0.727272727,1,0.75,3.666656889,428571.6237,3.999988,1.37E-06,0.571429,1.33E-06,0.769230769,0.6,0.727272727,0.159817898,0.966824645,0.866666667,1.013767991,20.95185509,15.79425756,48.85996971,50.10392516,-37.55512342,-2.400072235
qNet-vmax-vrest-APD90-camax,0.8125,0.5625,0.875,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.833333333,6.599938401,1.9999965,5.99997,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.75,0.190022623,0.933649289,0.833333333,-3.287314708,36.61157068,-42.27519771,-3.166895304,50.19882827,18.37107514,-21.29893503
qNet-vrest-APD90-camax-CaTD50,0.8125,0.5625,0.875,0.872727273,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.833333333,6.599938401,1.9999965,5.99997,0.440000616,0.60000056,1.20E-06,0.666666667,0.615384615,0.8,0.181147442,0.933649289,0.833333333,-14.1660689,25.30130442,-46.67233214,42.29357527,43.47019069,-44.74703581,-19.04847447
qNet-vrest-APD90-camax-CaTD90,0.8125,0.5625,0.875,0.890909091,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.833333333,6.599938401,1.9999965,5.99997,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.75,0.188945149,0.943127962,0.833333333,-2.344846787,37.12870733,-38.97569011,51.17359797,16.33658047,-15.85181316,7.809455433
dvdtmax-vmax-vrest-max_dv-CaTD50,0.875,0.4375,0.75,0.963636364,0.777777778,0.916666667,0.8,0.285714286,1,0.909090909,0.8,0.666666667,8.799914201,2.142851429,2.999994,0.220000858,0.714286071,1.50E-06,0.8,0.444444444,0.666666667,0.240746933,0.943127962,0.833333333,18.51209607,58.50886833,-60.24864397,36.13792231,131.0265668,-10.75879165,83.97188749
dvdtmax-vmax-vrest-carest-CaTD90,0.8125,0.5625,0.875,0.927272727,0.857142857,0.9375,0.8,0.428571429,1,0.818181818,0.8,0.833333333,4.3999813,2.999986,5.99997,0.244445368,0.571429143,1.33E-06,0.727272727,0.6,0.75,0.142952996,0.962085308,0.833333333,3.827250145,35.68580543,-41.01300082,31.76314499,71.89050653,38.6387724,81.94158
dvdtmax-vrest-APD50-camax-CaTD50,0.8125,0.5625,0.875,0.909090909,0.857142857,0.947916667,0.8,0.428571429,1,0.818181818,0.8,0.833333333,3.666656889,3.428552,5.99997,0.244445368,0.571429,1.20E-06,0.727272727,0.6,0.8,0.150480812,0.962085308,0.833333333,-19.9940683,13.91912977,3.556106816,100.5883044,152.7731481,-127.6378809,-57.01750464
dvdtmax-vrest-APD50-CaTD50-CaTD90,0.8125,0.5,0.8125,0.927272727,0.825396825,0.947916667,0.6,0.428571429,1,0.818181818,0.666666667,0.75,5.49997525,2.142853657,3.999988,0.440000616,0.685714663,1.33E-06,0.666666667,0.545454545,0.727272727,0.177749326,0.962085308,0.833333333,-25.07707384,4.772485055,-0.016400191,92.197711,48.19041671,-58.524318,142.7975362
dvdtmax-APD50-camax-carest-CaTD50,0.75,0.5625,0.875,0.927272727,0.80952381,0.916666667,1,0.285714286,0.75,0.636363636,1,0.833333333,2.749995188,142858.4994,5.99997,1.57E-06,0.714286,0.272728066,0.714285714,0.444444444,0.75,0.242564318,0.928909953,0.833333333,1.568826926,7.279654517,0.164413757,26.59266628,-56.45562006,60.1997169,-12.11632015
vmax-vrest-APD50-APD90-CaTD90,0.8125,0.5,0.8125,0.909090909,0.777777778,0.9375,0.6,0.428571429,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.685714663,1.33E-06,0.666666667,0.545454545,0.727272727,0.208862819,0.952606635,0.833333333,4.816550825,44.31585077,-10.21899204,112.6516526,123.8242133,-95.69794424,59.44007502
vmax-vrest-APD50-camax-carest,0.8125,0.5,0.8125,0.945454545,0.857142857,0.9375,0.8,0.428571429,1,0.818181818,0.8,0.75,5.49997525,2.857133571,3.999988,0.244445368,0.666667056,1.33E-06,0.75,0.545454545,0.727272727,0.149647797,0.966824645,0.833333333,-4.320768428,28.65279055,18.75869362,91.41363163,68.858461,-5.301380422,-73.35955756
vmax-vrest-APD50-camax-CaTD50,0.8125,0.5625,0.875,0.945454545,0.888888889,0.9375,0.8,0.428571429,1,0.727272727,0.833333333,0.833333333,3.666656889,3.999979,5.99997,0.244445368,0.571429,1.20E-06,0.727272727,0.6,0.8,0.143624101,0.966824645,0.833333333,-16.4553823,18.00064576,14.43601307,91.14075974,145.3727141,-121.1487163,-52.36980753
vmax-vrest-APD50-carest-CaTD90,0.8125,0.5,0.8125,0.945454545,0.857142857,0.9375,0.8,0.428571429,1,0.818181818,0.8,0.75,5.49997525,2.857133571,3.999988,0.244445368,0.666667056,1.33E-06,0.75,0.545454545,0.727272727,0.155559621,0.966824645,0.833333333,-4.290641216,28.67906739,19.40609839,90.94514273,63.85908081,-72.35467015,7.053714868
vmax-vrest-APD90-camax-carest,0.8125,0.5625,0.875,0.927272727,0.873015873,0.947916667,0.8,0.428571429,1,0.727272727,0.8,0.833333333,3.666656889,3.428556857,5.99997,0.244445368,0.666667056,1.33E-06,0.727272727,0.545454545,0.75,0.147530882,0.966824645,0.833333333,-4.80229124,18.33747987,26.95169216,66.55369466,52.85682887,18.49571592,-90.27589237
vmax-vrest-APD90-carest-CaTD90,0.875,0.5,0.8125,0.963636364,0.873015873,0.9375,0.8,0.285714286,1,0.818181818,0.833333333,0.75,5.49997525,3.428556857,3.999988,0.220000858,0.714286,1.33E-06,0.8,0.444444444,0.727272727,0.185318985,0.962085308,0.833333333,0.784841669,27.16821864,18.69637491,67.75275998,28.82387268,-13.32255168,42.60559086
vmax-vrest-camax-CaTD50-CaTD90,0.875,0.5,0.8125,0.945454545,0.825396825,0.927083333,0.8,0.428571429,1,0.818181818,0.75,0.75,5.49997525,2.285704,3.999988,0.244445368,0.685714663,1.33E-06,0.75,0.545454545,0.727272727,0.187179441,0.962085308,0.833333333,-26.55678262,2.792841629,19.64127183,79.19052032,61.18427702,-65.8829563,221.8747529
vmax-APD90-camax-carest-CaTD90,0.8125,0.4375,0.75,0.963636364,0.857142857,0.895833333,1,0.142857143,1,0.727272727,1,0.666666667,3.666656889,142858.1368,2.999994,1.37E-06,0.857143,1.50E-06,0.769230769,0.25,0.666666667,0.256639276,0.938388626,0.833333333,-27.35256181,18.5029823,53.40761725,93.43279558,-65.44074649,101.6018465,38.18998193
vrest-APD50-APD90-camax-carest,0.8125,0.5,0.8125,0.909090909,0.761904762,0.9375,0.6,0.428571429,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.685714663,1.33E-06,0.666666667,0.545454545,0.727272727,0.214903747,0.947867299,0.833333333,-5.240056169,34.10441354,115.5347854,142.4955244,-67.85644668,-12.97144776,-69.40827794
vrest-APD50-APD90-camax-CaTD90,0.8125,0.5,0.8125,0.945454545,0.80952381,0.927083333,0.6,0.428571429,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.685714663,1.33E-06,0.666666667,0.545454545,0.727272727,0.165410944,0.962085308,0.833333333,6.074293059,44.80024331,103.5866018,94.41293036,-78.34748883,15.00967287,74.45672666
vrest-APD50-APD90-carest-CaTD90,0.8125,0.5,0.8125,0.909090909,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.666666667,0.75,6.599938401,1.714282857,3.999988,0.440000616,0.750000437,1.33E-06,0.666666667,0.545454545,0.727272727,0.228008694,0.947867299,0.833333333,-5.339904223,34.04544731,115.2156765,131.4177548,-68.766914,-66.14759186,17.4274208
vrest-APD50-camax-carest-CaTD50,0.8125,0.5625,0.875,0.909090909,0.841269841,0.947916667,0.6,0.571428571,1,0.818181818,0.714285714,0.833333333,4.3999813,2.571423857,5.99997,0.4000006,0.514286297,1.20E-06,0.666666667,0.666666667,0.8,0.148706763,0.957345972,0.833333333,-16.82976949,16.54553574,101.2713814,129.3195491,-95.41111339,-17.5685123,-40.87175001
vrest-APD50-camax-CaTD50-CaTD90,0.875,0.5,0.8125,0.963636364,0.888888889,0.947916667,0.8,0.428571429,1,0.818181818,0.833333333,0.75,5.49997525,3.571415714,3.999988,0.220000858,0.571429,1.33E-06,0.8,0.6,0.727272727,0.159633424,0.971563981,0.833333333,-7.526299557,38.6349754,187.6934402,129.9514484,-92.54391118,-46.26717252,84.6379201
vrest-APD50-carest-CaTD50-CaTD90,0.8125,0.5,0.8125,0.927272727,0.825396825,0.947916667,0.6,0.428571429,1,0.818181818,0.666666667,0.75,5.49997525,2.142853714,3.999988,0.440000616,0.666667056,1.33E-06,0.666666667,0.545454545,0.727272727,0.172480439,0.962085308,0.833333333,-27.26578921,2.529736514,91.45509494,46.82350149,7.669265802,-65.33194568,158.3815978
vrest-APD90-carest-CaTD50-CaTD90,0.8125,0.5625,0.875,0.945454545,0.888888889,0.947916667,0.8,0.428571429,1,0.818181818,0.8,0.833333333,4.3999813,3.428556857,5.99997,0.244445368,0.571429,1.20E-06,0.727272727,0.6,0.8,0.132582001,0.971563981,0.833333333,-14.33831084,12.89154347,65.64766603,-23.53743509,149.6038993,-86.99642836,280.3312185
vrest-camax-carest-CaTD50-CaTD90,0.8125,0.5,0.8125,0.945454545,0.80952381,0.927083333,0.6,0.428571429,1,0.818181818,0.714285714,0.75,5.49997525,1.9999965,3.999988,0.440000616,0.685714663,1.33E-06,0.666666667,0.545454545,0.727272727,0.188629854,0.957345972,0.833333333,-25.02512657,2.949236617,85.51673432,49.45236285,13.74231214,-58.89915945,206.6727401
qNet-dvdtmax-vmax-vrest-CaTD90,0.8125,0.5,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.6,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.207669119,0.938388626,0.8,-2.84259065,37.71833565,-41.86613669,5.253024084,-9.665647893,55.99855327,26.51445508
qNet-dvdtmax-vmax-APD50-APD90,0.8125,0.5625,0.8125,0.836363636,0.841269841,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,2.142853714,3.999988,0.440000616,0.514286297,1.33E-06,0.666666667,0.666666667,0.727272727,0.228850958,0.91943128,0.8,-14.22828664,24.51249291,-73.26523048,-7.748503371,4.822819363,-131.2175114,112.1236421
qNet-dvdtmax-vrest-APD50-APD90,0.8125,0.5625,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,2.142853714,3.999988,0.440000616,0.571429,1.33E-06,0.666666667,0.615384615,0.727272727,0.216686682,0.924170616,0.8,-12.51866575,26.52118441,-72.87915704,-0.25342243,3.597698385,-120.3859735,102.6529272
qNet-dvdtmax-vrest-APD50-carest,0.8125,0.5,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.642857679,1.50E-06,0.666666667,0.615384615,0.727272727,0.211445687,0.928909953,0.8,-8.897829313,31.21940881,-32.05307981,1.4997065,69.41174956,34.55939064,-50.30852704
qNet-dvdtmax-vrest-APD50-CaTD50,0.8125,0.5625,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.50E-06,0.666666667,0.615384615,0.727272727,0.218951566,0.91943128,0.8,2.759451784,42.97112951,-35.4205251,-16.28192839,56.96046648,-3.39046022,19.73805033
qNet-dvdtmax-vrest-APD50-CaTD90,0.8125,0.5,0.8125,0.854545455,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714284286,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.213851203,0.928909953,0.8,-6.347012094,33.21509383,-33.07325294,-13.64562559,60.83265958,5.839731221,33.35889504
qNet-dvdtmax-vrest-APD90-camax,0.8125,0.5625,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.19543662,0.928909953,0.8,-4.839399436,35.0461743,-40.85462166,-7.691097492,50.64319294,19.81833999,-22.71760947
qNet-dvdtmax-vrest-APD90-CaTD50,0.8125,0.5625,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.216584365,0.91943128,0.8,3.194440057,43.32826156,-34.14858182,-16.38427298,58.33345026,-2.412851231,20.19494501
qNet-dvdtmax-vrest-APD90-CaTD90,0.8125,0.5,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.211170447,0.928909953,0.8,-6.469556396,32.97412951,-34.71404702,-12.49599178,58.1653175,5.043334657,31.77177708
qNet-dvdtmax-vrest-max_dv-carest,0.8125,0.5625,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.50E-06,0.666666667,0.615384615,0.727272727,0.216057791,0.924170616,0.8,-10.17410928,30.85415435,-44.86643154,-3.747636546,51.56284647,13.05802696,-35.00643794
qNet-dvdtmax-vrest-max_dv-CaTD50,0.8125,0.5625,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.50E-06,0.666666667,0.615384615,0.727272727,0.220308882,0.91943128,0.8,3.363453812,43.5413819,-33.81346124,-16.80277858,59.17711465,-2.168184074,20.74035209
qNet-dvdtmax-vrest-max_dv-CaTD90,0.8125,0.5,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.785712321,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.215746889,0.924170616,0.8,-6.702313406,33.13947894,-35.95436923,-13.68259852,57.49300322,2.644644633,31.16699548
qNet-dvdtmax-vrest-camax-CaTD50,0.8125,0.5625,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.50E-06,0.666666667,0.615384615,0.727272727,0.219270731,0.91943128,0.8,1.947746122,42.31827749,-35.76629157,-16.14787415,57.6216332,-3.679544315,17.11951374
qNet-dvdtmax-vrest-carest-CaTD50,0.8125,0.4375,0.75,0.890909091,0.761904762,0.916666667,0.6,0.428571429,1,0.909090909,0.666666667,0.666666667,6.599938401,1.285713429,2.999994,0.440000616,0.857143071,1.50E-06,0.666666667,0.5,0.666666667,0.264883756,0.933649289,0.8,9.913451072,91.07750423,-43.65552698,-47.7299331,173.2921565,9.086305922,77.87686292
qNet-dvdtmax-vrest-CaTD50-CaTD90,0.8125,0.5625,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.625,0.75,6.599938401,1.714284286,3.999988,0.440000616,0.60000056,1.50E-06,0.666666667,0.615384615,0.727272727,0.231262931,0.924170616,0.8,-4.580727443,35.95655262,-36.47184989,-16.00480581,58.67722834,4.760128099,24.57797466
qNet-dvdtmax-APD50-APD90-carest,0.8125,0.5625,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,2.142853714,3.999988,0.440000616,0.535714866,1.33E-06,0.666666667,0.666666667,0.727272727,0.220139018,0.91943128,0.8,-13.00821907,26.02996778,-75.22801599,-0.790541298,-128.9339933,108.4369106,2.557655699
qNet-dvdtmax-APD50-APD90-CaTD50,0.8125,0.5625,0.8125,0.836363636,0.841269841,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,2.142853714,3.999988,0.440000616,0.514286297,1.33E-06,0.666666667,0.666666667,0.727272727,0.225383699,0.91943128,0.8,-14.06910101,25.04062997,-75.63526401,-0.756918028,-127.0553445,108.6565773,-1.484432071
qNet-dvdtmax-APD50-APD90-CaTD90,0.8125,0.5625,0.8125,0.836363636,0.841269841,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,2.142853714,3.999988,0.440000616,0.514286297,1.33E-06,0.666666667,0.666666667,0.727272727,0.226022351,0.91943128,0.8,-13.60413797,25.49046882,-75.60235941,-1.166252922,-128.1469085,108.9775133,-1.926294346
qNet-vmax-vrest-APD50-APD90,0.8125,0.5625,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.210490598,0.924170616,0.8,-12.39354712,26.50762258,-72.60314923,0.71598741,3.080918373,-121.5862253,104.1687237
qNet-vmax-vrest-APD90-carest,0.8125,0.5,0.8125,0.854545455,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.210645316,0.928909953,0.8,-9.887606106,29.85881125,-40.51917798,0.756624697,55.21749021,23.52587508,-39.90798733
qNet-vmax-vrest-APD90-CaTD90,0.8125,0.5,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.199889989,0.938388626,0.8,-3.721916766,35.82243378,-37.52003776,-4.740627011,56.74066236,4.168632548,28.60329235
qNet-vmax-vrest-max_dv-camax,0.8125,0.5625,0.8125,0.872727273,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.188566718,0.928909953,0.8,-4.878630467,35.94943115,-46.68468932,-6.228871167,47.38174784,10.32775232,-19.06790839
qNet-vmax-vrest-max_dv-carest,0.8125,0.5625,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.50E-06,0.666666667,0.615384615,0.727272727,0.210359522,0.924170616,0.8,-9.417176655,31.65359724,-45.88104385,-2.206501297,51.20628594,12.39183532,-33.55930551
qNet-vmax-vrest-carest-CaTD90,0.8125,0.5,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.200831929,0.938388626,0.8,-2.495752286,37.34579048,-38.09718971,-6.775860249,57.01408054,6.338457082,32.56968813
qNet-vmax-vrest-CaTD50-CaTD90,0.8125,0.4375,0.75,0.927272727,0.761904762,0.916666667,0.6,0.285714286,1,0.818181818,0.75,0.666666667,4.3999813,1.494641129,2.999994,0.4000006,0.85714303,1.50E-06,0.727272727,0.363636364,0.666666667,0.293065741,0.947867299,0.8,2.669635383,51.9110018,-74.06871291,-15.73921199,168.5754085,-10.79255112,128.0242616
qNet-vmax-APD50-APD90-camax,0.8125,0.5625,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.21325683,0.924170616,0.8,-12.89197385,25.94297722,-74.43747754,1.0744899,-128.7966062,109.2877608,1.538994621
qNet-vmax-APD50-APD90-CaTD50,0.8125,0.5625,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,2.142853714,3.999988,0.440000616,0.571429143,1.33E-06,0.666666667,0.615384615,0.727272727,0.211504799,0.924170616,0.8,-13.37727201,25.40076655,-74.22898783,1.330009337,-127.1866781,109.6787257,-1.097880471
qNet-vmax-APD50-APD90-CaTD90,0.8125,0.5625,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.209627194,0.924170616,0.8,-12.92058396,25.76621289,-73.99407494,1.486843262,-128.08378,110.1126812,-1.285730326
qNet-vrest-APD50-APD90-camax,0.8125,0.5625,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.571429429,1.33E-06,0.666666667,0.615384615,0.727272727,0.211597993,0.924170616,0.8,-12.06249622,26.94345046,-71.33141425,5.7209654,-115.3205386,99.34582809,-1.194332886
qNet-vrest-APD50-APD90-carest,0.8125,0.5,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.997615575,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.214494849,0.924170616,0.8,-10.44311562,29.34766105,-47.41916915,45.13622482,-23.19594901,37.99391276,-31.7258618
qNet-vrest-APD50-camax-carest,0.8125,0.5,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.205762012,0.933649289,0.8,-8.295132767,31.46954897,-30.92853123,69.25737898,35.47820263,-6.167005137,-42.1317517
qNet-vrest-APD50-carest-CaTD50,0.8125,0.5,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.213476525,0.928909953,0.8,-8.627230148,31.37134552,-31.73128714,69.33379833,32.9017074,-48.24994967,1.337754788
qNet-vrest-APD50-carest-CaTD90,0.8125,0.5,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.211238439,0.933649289,0.8,-8.362030781,31.24302387,-30.96676485,68.58154148,29.63377072,-40.7107056,7.844490969
qNet-vrest-APD50-CaTD50-CaTD90,0.8125,0.4375,0.75,0.909090909,0.746031746,0.875,0.6,0.428571429,1,0.909090909,0.666666667,0.666666667,6.599938401,1.285713429,2.999994,0.440000616,0.857143071,1.50E-06,0.666666667,0.5,0.666666667,0.266616371,0.933649289,0.8,-95.49551807,97.18280306,-191.4950084,124.516558,57.92676303,7.111149377,77.11734695
qNet-vrest-APD90-camax-carest,0.8125,0.5,0.8125,0.854545455,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.205543801,0.928909953,0.8,-9.329607836,30.25234644,-40.40728046,54.74416727,23.38741031,-3.936234427,-33.98807818
qNet-vrest-APD90-carest-CaTD50,0.8125,0.5,0.8125,0.854545455,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714284286,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.214286014,0.924170616,0.8,-10.12819022,29.74761354,-41.15923794,55.15394552,23.15181995,-39.71142928,-0.151306058
qNet-vrest-APD90-carest-CaTD90,0.8125,0.5,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.615384615,0.727272727,0.209365263,0.928909953,0.8,-9.443097789,30.14619955,-39.69758774,55.87315724,21.3233448,-35.10880983,4.303758622
qNet-vrest-APD90-CaTD50-CaTD90,0.8125,0.5,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.714283571,3.999988,0.440000616,0.60000056,1.50E-06,0.666666667,0.615384615,0.727272727,0.203079756,0.933649289,0.8,-25.56594692,13.60381591,-40.40572445,53.43005166,20.91797059,-45.70716571,96.57204424
qNet-vrest-max_dv-carest-CaTD50,0.8125,0.5,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.198474383,0.928909953,0.8,-8.602889048,32.10234558,-43.94641267,50.84919283,12.93819668,-32.91409696,0.957479437
qNet-vrest-max_dv-carest-CaTD90,0.8125,0.5,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,1.9999965,3.999988,0.440000616,0.60000056,1.33E-06,0.666666667,0.615384615,0.727272727,0.192110973,0.933649289,0.8,-5.768555794,34.19039033,-39.85279593,53.4274301,8.479292157,-18.0805302,14.35036683
qNet-vrest-camax-carest-CaTD90,0.8125,0.5,0.8125,0.890909091,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.666666667,0.75,6.599938401,1.49999825,3.999988,0.440000616,0.761905079,1.33E-06,0.666666667,0.5,0.727272727,0.24105691,0.933649289,0.8,-8.460075326,30.58073332,-31.38344575,65.54424651,31.18130511,-32.67117603,48.20118994
